,title,href,datetime,views
104,Вперше за півтора року голова Міноборони Франції зателефонував Шойгу: про що йшлося,https://tsn.ua/svit/vpershe-za-pivtora-roki-golova-minoboroni-franciyi-podzvoniv-shoygu-pro-scho-yshla-mova-2549890.html,2024-04-03T22:40:00+03:00,2685
105,Новини ТСН онлайн 19:30 3 квітня. Нові заяви Зеленського і підготовка РФ до масштабної мобілізації,https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-3-kvitnya-novi-zayavi-zelenskogo-i-pidgotovka-rf-do-masshtabnoyi-mobilizaciyi-2549893.html,2024-04-03T22:35:00+03:00,372
106,Зеленський назвав ключові місяці активності у протистоянні Росії,https://tsn.ua/ukrayina/zelenskiy-nazvav-klyuchovi-misyaci-aktivnosti-u-protistoyanni-rosiyi-2549887.html,2024-04-03T22:30:00+03:00,2234
107,"Українські воїни показали, як наземні дрони прокладають міни просто під носом у росіян (відео)",https://tsn.ua/ukrayina/ukrayinski-voyini-pokazali-yak-nazemni-droni-prokladayut-mini-prosto-pid-nosom-u-rosiyan-video-2549881.html,2024-04-03T22:29:00+03:00,3613
108,Гучні рішення влади щодо мобілізації: кого з чоловіків випустять за кордон та від якого віку призиватимуть,https://tsn.ua/exclusive/guchni-rishennya-vladi-schodo-mobilizaciyi-kogo-z-cholovikiv-vipustyat-za-kordon-i-z-yakogo-viku-prizivatimut-2549884.html,2024-04-03T22:29:00+03:00,4233
109,"""Путін піде на ескалацію, його мета – перемога"": експерти припустили, що Кремль готує ґрунт для посилення війни",https://tsn.ua/ato/putin-pide-na-eskalaciyu-yogo-meta-peremoga-eksperti-pripustili-scho-kreml-gotuye-grunt-dlya-posilennya-viyni-2549878.html,2024-04-03T22:16:00+03:00,2638
110,Скандал з картинами Казимира Малевича: в Парижі знайшли викрадені твори,https://tsn.ua/svit/skandal-z-kartinami-kazimira-malevicha-u-parizhi-znayshli-vikradeni-tvori-2549875.html,2024-04-03T21:59:00+03:00,4834
111,Чи зростуть тарифи на світло: у НКРЕКП дали відповідь,https://tsn.ua/ukrayina/chi-zrostut-tarifi-na-svitlo-u-nkrekp-dali-vidpovid-2549872.html,2024-04-03T21:55:00+03:00,4671
112,"""ЗСУ потрібні молоді кадри"": офіцер про зниження мобілізаційного віку",https://tsn.ua/ukrayina/zsu-potribni-molodi-kadri-oficer-pro-znizhennya-mobilizaciynogo-viku-2549869.html,2024-04-03T21:53:00+03:00,1819
113,Експерт вбачає ризики в заяві Порошенка йти на вибори президента України,https://tsn.ua/politika/ekspert-vbachaye-riziki-u-zayavi-poroshenka-yti-na-vibori-prezidenta-ukrayini-2549866.html,2024-04-03T21:48:00+03:00,8491
114,Наступними вихідними пил із Сахари знову накриє Європу: які регіони України зачепить,https://tsn.ua/ukrayina/nastupnimi-vihidnimi-pil-iz-sahari-znovu-nakriye-yevropu-yaki-regioni-ukrayini-zachepit-2549863.html,2024-04-03T21:15:00+03:00,10к
115,ППО не захистить: голова Татарстану зробив несподівану заяву після атаки дронів,https://tsn.ua/svit/ppo-ne-zahistit-golova-tatarstanu-zrobiv-nespodivanu-zayavu-pislya-ataki-droniv-2549926.html,2024-04-03T23:59:00+03:00,182к
116,Здорового глузду не виявлено: Шойгу прокоментував розмову з Лекорню,https://tsn.ua/svit/zdorovogo-gluzdu-ne-viyavleno-shoygu-prokomentuvav-rozmovu-z-lekornyu-2549932.html,2024-04-03T23:59:00+03:00,3861
117,"Вступ до НАТО: дипломат відповів, чи отримає Україна запрошення на Вашингтонському саміті",https://tsn.ua/svit/vstup-do-nato-diplomat-vidpoviv-chi-otrimaye-ukrayina-zaproshennya-na-vashingtonskomu-samiti-2549923.html,2024-04-03T23:58:00+03:00,21к
118,"На фронті ""задвохсотили"" російського бойового медика ""Кобзона"": як він ""мотивував"" поранених військових (відео)",https://tsn.ua/svit/armiya-rf-vtratila-boyovogo-medika-kobzona-na-fronti-yak-vin-motivuvav-poranenih-viyskovih-video-2549920.html,2024-04-03T23:47:00+03:00,4868
119,Іран може атакувати Ізраїль протягом найближчих 48 годин: попереджає ЦРУ — Vox News,https://tsn.ua/svit/iran-mozhe-atakuvati-izrayil-protyagom-nayblizhchih-48-godin-poperedzhaye-cru-vox-news-2549917.html,2024-04-03T23:35:00+03:00,6887
120,"""Арсенал"" із Зінченком впевнено обіграв ""Лутон"" і вийшов на перше місце в АПЛ (відео)",https://tsn.ua/prosport/arsenal-iz-zinchenkom-vpevneno-obigrav-luton-i-viyshov-na-pershe-misce-v-apl-video-2549914.html,2024-04-03T23:29:00+03:00,1504
121,Красноград та Сєвєродонецьк йдуть в історію: в Україні перейменують 51 населений пункт,https://tsn.ua/ukrayina/krasnograd-ta-syevyerodoneck-ydut-v-istoriyu-v-ukrayini-pereymenuyut-51-naseleniy-punkt-2549911.html,2024-04-03T23:27:00+03:00,1566
122,"""Ми готові до відбиття їхнього нападу"": в Повітряних силах прокоментували ймовірність атак з Білорусі",https://tsn.ua/ato/mi-gotovi-do-vidbittya-yihnogo-napadu-v-povitryanih-silah-prokomentuvali-ymovirnist-atak-z-bilorusi-2549908.html,2024-04-03T23:20:00+03:00,2336
123,Скільки військових демобілізують до кінця весни: відповідь Генштабу ЗСУ,https://tsn.ua/ukrayina/skilki-viyskovih-demobilizuyut-do-kincya-vesni-vidpovid-genshtabu-zsu-2549905.html,2024-04-03T23:11:00+03:00,2882
124,Чи можуть працівники ТЦК затримувати чоловіків: омбудсман відповів,https://tsn.ua/ukrayina/chi-mozhut-pracivniki-tck-zatrimuvati-cholovikiv-ombudsman-vidpoviv-2549902.html,2024-04-03T23:04:00+03:00,6822
125,"""Ризики достатньо високі"": експерт прокоментував ймовірні відключення електроенергії",https://tsn.ua/ukrayina/riziki-dostatno-visoki-ekspert-prokomentuvav-ymovirni-vidklyuchennya-elektroenergiyi-2549899.html,2024-04-03T22:59:00+03:00,15к
126,Російська церква втрачає позиції: Верховний Суд визнав законним перехід з УПЦ МП до ПЦУ,https://tsn.ua/ukrayina/gromada-virishila-dobrovilno-zminiti-kanonichnu-prinalezhnist-i-sud-viznav-zakonnim-perehid-z-upc-mp-do-pcu-2549896.html,2024-04-03T22:49:00+03:00,3868
127,Вперше за півтора року голова Міноборони Франції зателефонував Шойгу: про що йшлося,https://tsn.ua/svit/vpershe-za-pivtora-roki-golova-minoboroni-franciyi-podzvoniv-shoygu-pro-scho-yshla-mova-2549890.html,2024-04-03T22:40:00+03:00,2685
128,Новини ТСН онлайн 19:30 3 квітня. Нові заяви Зеленського і підготовка РФ до масштабної мобілізації,https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-3-kvitnya-novi-zayavi-zelenskogo-i-pidgotovka-rf-do-masshtabnoyi-mobilizaciyi-2549893.html,2024-04-03T22:35:00+03:00,372
129,Зеленський назвав ключові місяці активності у протистоянні Росії,https://tsn.ua/ukrayina/zelenskiy-nazvav-klyuchovi-misyaci-aktivnosti-u-protistoyanni-rosiyi-2549887.html,2024-04-03T22:30:00+03:00,2234
130,"Українські воїни показали, як наземні дрони прокладають міни просто під носом у росіян (відео)",https://tsn.ua/ukrayina/ukrayinski-voyini-pokazali-yak-nazemni-droni-prokladayut-mini-prosto-pid-nosom-u-rosiyan-video-2549881.html,2024-04-03T22:29:00+03:00,3613
131,Гучні рішення влади щодо мобілізації: кого з чоловіків випустять за кордон та від якого віку призиватимуть,https://tsn.ua/exclusive/guchni-rishennya-vladi-schodo-mobilizaciyi-kogo-z-cholovikiv-vipustyat-za-kordon-i-z-yakogo-viku-prizivatimut-2549884.html,2024-04-03T22:29:00+03:00,4233
132,"""Путін піде на ескалацію, його мета – перемога"": експерти припустили, що Кремль готує ґрунт для посилення війни",https://tsn.ua/ato/putin-pide-na-eskalaciyu-yogo-meta-peremoga-eksperti-pripustili-scho-kreml-gotuye-grunt-dlya-posilennya-viyni-2549878.html,2024-04-03T22:16:00+03:00,2638
133,Скандал з картинами Казимира Малевича: в Парижі знайшли викрадені твори,https://tsn.ua/svit/skandal-z-kartinami-kazimira-malevicha-u-parizhi-znayshli-vikradeni-tvori-2549875.html,2024-04-03T21:59:00+03:00,4834
134,Чи зростуть тарифи на світло: у НКРЕКП дали відповідь,https://tsn.ua/ukrayina/chi-zrostut-tarifi-na-svitlo-u-nkrekp-dali-vidpovid-2549872.html,2024-04-03T21:55:00+03:00,4671
135,"""ЗСУ потрібні молоді кадри"": офіцер про зниження мобілізаційного віку",https://tsn.ua/ukrayina/zsu-potribni-molodi-kadri-oficer-pro-znizhennya-mobilizaciynogo-viku-2549869.html,2024-04-03T21:53:00+03:00,1819
136,Експерт вбачає ризики в заяві Порошенка йти на вибори президента України,https://tsn.ua/politika/ekspert-vbachaye-riziki-u-zayavi-poroshenka-yti-na-vibori-prezidenta-ukrayini-2549866.html,2024-04-03T21:48:00+03:00,8491
137,Наступними вихідними пил із Сахари знову накриє Європу: які регіони України зачепить,https://tsn.ua/ukrayina/nastupnimi-vihidnimi-pil-iz-sahari-znovu-nakriye-yevropu-yaki-regioni-ukrayini-zachepit-2549863.html,2024-04-03T21:15:00+03:00,10к
138,Американський інструктор назвав головну проблему української армії — Business Insider,https://tsn.ua/ato/amerikanskiy-instruktor-nazvav-golovnu-problemu-ukrayinskoyi-armiyi-business-insider-2550736.html,2024-04-04T23:59:00+03:00,7027
139,"Оглядач сказав, чи вплине зміна командувача Чорноморського флоту на Росію чи Україну",https://tsn.ua/ukrayina/oglyadach-skazav-chi-vpline-zmina-komanduvacha-chornomorskogo-flotu-na-rosiyu-chi-ukrayinu-2550739.html,2024-04-04T23:59:00+03:00,796
140,"""США втрачають терпіння"": Блінкен попередив Ізраїль про наслідки дій у секторі Газа",https://tsn.ua/svit/ssha-vtrachaye-terpinnya-blinken-poperediv-izrayil-pro-naslidki-diy-u-sektori-gaza-2550730.html,2024-04-04T23:59:00+03:00,2022
141,Відпочиває у Мексиці: зірка реаліті у рожевому бікіні похизувалася сексуальними сідницями,https://tsn.ua/lady/news/show-biznes/vidpochivaye-u-meksici-zirka-realiti-u-rozhevomu-bikini-pohizuvalasya-seksualnimi-sidnicyami-2550733.html,2024-04-04T23:58:00+03:00,1848
142,Скандали з ТЦК: чи покарали когось з військкомів,https://tsn.ua/ukrayina/skandali-z-tck-chi-pokarali-kogos-z-viyskkomiv-2550727.html,2024-04-04T23:53:00+03:00,5857
143,"В НАТО повідомили, чи загрожує РФ безпеці й територіальній цілісності Молдови",https://tsn.ua/svit/v-nato-povidomili-chi-zagrozhuye-rf-bezpeci-y-teritorialniy-cilisnosti-moldovi-2550724.html,2024-04-04T23:49:00+03:00,1059
144,Революційна альтернатива донорським органам: у США почали клінічні випробування нового методу,https://tsn.ua/zdorovya/revolyuciyna-alternativa-donorskim-organam-u-ssha-pochali-klinichni-viprobuvannya-novogo-metodu-2550709.html,2024-04-04T23:35:00+03:00,3379
145,У Харкові лунають вибухи: місто знову під обстрілом ворога,https://tsn.ua/ukrayina/u-harkovi-lunayut-vibuhi-misto-znovu-pid-obstrilom-vroga-2550721.html,2024-04-04T23:35:00+03:00,1871
146,Омбудсмен жорстко оцінив ситуацію з “бусиками ТЦК”,https://tsn.ua/ukrayina/ombudsmen-zhorstko-ociniv-situaciyu-z-busikami-tck-2550718.html,2024-04-04T23:34:00+03:00,2752
